GreedyAgent, 1, 0.010739324373850564, 10.4
BetterGreedyAgent, 1, 0.012557915289927818, 36
MinimaxAgent, 2, 0.1600338835384929, 42.7
AlphaBetaAgent, 2, 0.1149962505314709, 40.8
MinimaxAgent, 3, 1.524515631775943, 42.6
AlphaBetaAgent, 3, 0.6815310411309706, 42.2
MinimaxAgent, 4, 11.535267099979587, 37.0
AlphaBetaAgent, 4, 8.640110986822304, 43.7
